Nombre,Precio USD,Dirección,M2 Totales,Ambientes,Baños,Tipo,Precio por m2,Rango de precio,Rango de superficie,Densidad ambientes
SE VENDE CASA 3 DOR Y AMPLIO PATIO GUADALUPE OESTE,65000,Regimiento 12 de Infantería 1500,200.0,6.0,1.0,Casa,325.0,Bajo,Grande,0.03
Casa PH en Santo Tomé 2 dormitorios y patio verde,75000,Solís 2400,118.0,4.0,1.0,Casa,635.5932203389831,Bajo,Grande,0.03389830508474576
VENTA PLAN PILAY PV 2 DORMITORIOS NO ADJUDICADO,30000,Radio Constructivo Pilay 0,146.0,3.0,1.0,Otro,205.4794520547945,Muy bajo,Grande,0.02054794520547945
Departamento en Planta Baja y cochera en Santomás,69000,Autopista Rosario - Santa Fe 0,50.0,2.0,1.0,Departamento,1380.0,Bajo,Chico,0.04
Venta casa en construcción - B° Guadalupe Oeste,35000,Azcuénaga 2000,60.0,2.0,1.0,Casa,583.3333333333334,Muy bajo,Chico,0.03333333333333333
"CASA EN BARRIO SAN ROQUE, A METROS DE LA COSTANERA",75000,José María Zuviría 1000,124.0,8.0,2.0,Casa,604.8387096774194,Bajo,Grande,0.06451612903225806
Departamento amoblado venta a mtrs de Boulevard,60000,Domingo Silva 2300,35.0,2.0,1.0,Departamento,1714.2857142857142,Bajo,Chico,0.05714285714285714
SE VENDE CASA DE CATEGORIA EN SANTA FE / GUADALUPE,850000,Italia 7800,471.0,10.0,4.0,Casa,1804.6709129511678,Alto,Muy grande,0.021231422505307854
DEPARTAMENTO A LA VENTA 2 DORMIT Y COCHERA,89000,Antonia Godoy 5900,85.92,3.0,1.0,Departamento,1035.8472998137802,Medio,Mediano,0.034916201117318434
2 CASAS EN VENTA + GALPÓN  - A METROS DE PEÑALOZA,53500,Pavón 4000,521.0,8.0,2.0,Galpón,102.68714011516315,Bajo,Muy grande,0.015355086372360844
Venta Casa 2 dorm con amplio jardín en Santo Tomé,93000,Frutos 1300,1225.0,4.0,1.0,Casa,75.91836734693878,Medio,Muy grande,0.0032653061224489797
Venta casa 3 dorm  + 2 locales en B° Roma,98000,Pasaje Paraguay 2800,220.0,5.0,2.0,Casa,445.45454545454544,Medio,Muy grande,0.022727272727272728
Departamento 2 dormitorios en SJ 96 - Plan Pilay,49000,Eva Peron 2200,74.0,3.0,1.0,Departamento,662.1621621621622,Bajo,Mediano,0.04054054054054054
VENTA CASA 4 DORMITORIOS Y COCHERA ZONA COSTANERA,170000,Tacuarí 5700,172.0,7.0,2.0,Casa,988.3720930232558,Alto,Grande,0.040697674418604654
CASA EN GUADALUPE. CERCA UCA SANTA FE,120000,Talcahuano 7100,152.0,3.0,1.0,Casa,789.4736842105264,Medio,Grande,0.019736842105263157
CASA A REFACCIONAR O DEMOLER,180000,Avenida López y Planes 3800,425.0,4.0,2.0,Casa,423.52941176470586,Alto,Muy grande,0.009411764705882352
DPTO DE 1 DORM A ESTRENAR EN BARRIO CONSTITUYENTES,89000,Salvador Caputto 3100,60.0,2.0,1.0,Departamento,1483.3333333333333,Medio,Chico,0.03333333333333333
CASA 3 HABITACIONES,140000,Juan del Campillo 3700,215.93,4.0,1.0,Casa,648.3582642523039,Alto,Muy grande,0.018524521835780114
DEPARTAMENTO EN VENTA A 70 METROS DE BOULEVARD,70000,Laprida 3500,52.0,2.0,1.0,Departamento,1346.1538461538462,Bajo,Chico,0.038461538461538464
COCHERA EN EDIFICIO CAM 95 EN PLANTA BAJA,12500,Rivadavia 2700,12.0,,,Cochera,1041.6666666666667,Muy bajo,Chico,
Casa Amplia y de Categoría en Venta en Guadalupe,420000,Alberti 400,501.0,8.0,4.0,Casa,838.3233532934132,Alto,Muy grande,0.015968063872255488
VENTA 2 DORMITORIOS - OPORTUNIDAD,65000,Alberdi 6700,53.77,4.0,1.0,Otro,1208.852519992561,Bajo,Chico,0.07439092430723451
VENTA CASA EN CLUB DE CAMPO EL PASO,500000,Club de Campo el Paso Lotes 316 y 317 300,345.0,7.0,4.0,Casa,1449.2753623188405,Alto,Muy grande,0.020289855072463767
Casa Quinta con gran Terreno en Arroyo Leyes,150000,Calle 12 S/n. Arroyo Leyes 0,187.0,5.0,2.0,Casa,802.1390374331551,Alto,Grande,0.026737967914438502
"Casa en Venta 3 dorm Cochera doble, Patio y Pileta",132000,Ricardo Aldao 3000,250.0,5.0,2.0,Casa,528.0,Alto,Muy grande,0.02
Venta casa a mts Blas Pareras con terreno de 400m2,49000,Calle Europa 6900,265.0,4.0,1.0,Casa,184.9056603773585,Bajo,Muy grande,0.01509433962264151
SE VENDE CASA 3 DORM Y PATIO SECO RIOBAMBA 7500,130000,Riobamba 7500,154.0,5.0,1.0,Casa,844.1558441558442,Alto,Grande,0.032467532467532464
Planta Alta de 3 dormitorios y patio. OPORTUNIDAD!,100000,Alvear 4400,141.0,5.0,2.0,Otro,709.2198581560284,Medio,Grande,0.03546099290780142
VENTA CASA CON DEPTO A UNA CUADRA DE AV. FREYRE,59000,Santiago del Estero 3600,110.6,6.0,1.0,Departamento,533.4538878842677,Bajo,Mediano,0.054249547920434
VENTA DPTO 1 DORM-A ESTRENAR-EDIF DUOMO-PARQUESUR,110000,9 de Julio 2400,49.42,2.0,1.0,Departamento,2225.819506272764,Medio,Chico,0.04046944556859571
Casa interna en B° Los Hornos 2 Dormitorios. No PH,27000,Llerena 3500,89.0,4.0,1.0,Casa,303.3707865168539,Muy bajo,Mediano,0.0449438202247191
Venta dpto en Centro en planta baja de 2/3 dorm,85000,9 de Julio 1900,93.0,5.0,1.0,Departamento,913.9784946236559,Medio,Mediano,0.053763440860215055
Casa de 2 dormitorios cochera patio en  Recreo Sur,30000,Heroes de Malvinas 3800,200.0,5.0,1.0,Casa,150.0,Muy bajo,Grande,0.025
VENTA Casa Quinta a modernizar en Altos del Sauce,57500,Calle Finlandia 1100,588.0,4.0,1.0,Casa,97.78911564625851,Bajo,Muy grande,0.006802721088435374
CASA EN SAN JOSE DEL RINCON,69000,Santa Rosa 2900,569.22,4.0,2.0,Casa,121.21850953936966,Bajo,Muy grande,0.007027159973296792
Departamento1 dormitorio a 50 mts. de Boulevard,50000,Urquiza 3400,45.0,2.0,1.0,Otro,1111.111111111111,Bajo,Chico,0.044444444444444446
VENTA CASA 3 DORMITORIOS-B. CANDIOTI -CON PISCINA,189000,Dorrego 3000,222.3,4.0,2.0,Casa,850.2024291497976,Alto,Muy grande,0.01799370220422852
CASA A LA VENTA EN BARRIO MARIA SELVA,115000,Pedro de Vega 2100,164.0,4.0,1.0,Casa,701.219512195122,Medio,Grande,0.024390243902439025
Casa en Las Paltas,145000,Las Dalias Entre Macluras y ñandubay 3900,134.0,4.0,3.0,Casa,1082.089552238806,Alto,Grande,0.029850746268656716
Dpto de 4 dormitorios en venta en Santo Tomé,40000,La Rioja 2000,130.0,6.0,1.0,Departamento,307.6923076923077,Muy bajo,Grande,0.046153846153846156
Dpto en venta de 1 dormitorio en pozo B°SgtoCabral,39000,Alberdi 6100,55.0,3.0,1.0,Departamento,709.0909090909091,Muy bajo,Chico,0.05454545454545454
Venta Departamento 2 dom en Torre 2 - Bv. CENTER,185000,San Martín 3600,80.0,3.0,2.0,Departamento,2312.5,Alto,Mediano,0.0375
Casa en venta en Recreo Sur,38000,Los Pinos 500,100.0,4.0,1.0,Casa,380.0,Muy bajo,Mediano,0.04
REMAX VENDE CASA,90000,Avenida Ángel V. Peñaloza 6700,257.0,3.0,1.0,Casa,350.1945525291829,Medio,Muy grande,0.011673151750972763
Venta Casa Rincón a 1 cuadra de la Plaza,71000,Maciel 1400,170.0,5.0,1.0,Casa,417.6470588235294,Bajo,Grande,0.029411764705882353
Casa con detalles a terminar,52000,Monteagudo 4400,208.0,4.0,1.0,Casa,250.0,Bajo,Muy grande,0.019230769230769232
SE VENDE DEPARTAMENTO DUPLEX DE 1 DORMITORIO,62000,Pasaje Barros 3300,58.0,2.0,1.0,Departamento,1068.9655172413793,Bajo,Chico,0.034482758620689655
OPORTUNIDAD INVERSIÓN PARA RENTA,60000,Vera Mujica 500,204.0,5.0,4.0,Otro,294.11764705882354,Bajo,Grande,0.024509803921568627
Lote Altos del Sauce 250m2 Pasaje Turquia,25000,Pasaje Turquia Lote Nro 83 S/N,134.0,4.0,2.0,Otro,186.56716417910448,Muy bajo,Grande,0.029850746268656716
Lote Altos del Sauce 250m2 una cuadra de la ruta,25000,Pasaje Rusia Lote Nro 72 S/N,134.0,4.0,2.0,Otro,186.56716417910448,Muy bajo,Grande,0.029850746268656716
CASA ARROYO LEYES FRENTE AL RIO,95000,Los Saucos 2200,1260.0,3.0,1.0,Casa,75.39682539682539,Medio,Muy grande,0.002380952380952381
"Casa 3 dormitorios, cochera y patio. Ciudadela",71000,Pasaje Marsengo 5200,157.0,7.0,1.0,Casa,452.22929936305735,Bajo,Grande,0.044585987261146494
VENTA CASA CLUB DE CAMPO EL PASO,370000,Club de Campo el Paso Calle los Robles Lote 466 400,335.0,8.0,4.0,Casa,1104.4776119402984,Alto,Muy grande,0.023880597014925373
Venta semipiso elegante 2 dormitorios,115000,25 de Mayo 1700,93.0,3.0,2.0,Otro,1236.5591397849462,Medio,Mediano,0.03225806451612903
CASA EN GUADALUPE 3 DORM. + DEPTO DE 2 DORM.,100000,Alberti 600,220.0,8.0,2.0,Departamento,454.54545454545456,Medio,Muy grande,0.03636363636363636
Semipiso de 2 dormitorios en venta en zona Centro,99000,Gobernador Vera 3100,85.0,4.0,1.0,Otro,1164.7058823529412,Medio,Mediano,0.047058823529411764
"Casa Las Delicias, 2 dorm. 5 ambientes, cochera",40000,Pasaje Río Negro 3100,135.0,5.0,1.0,Casa,296.2962962962963,Muy bajo,Grande,0.037037037037037035
SE VENDE COCHERA EN URQUIZA 2861 EDIFICIO PILAY,18000,Urquiza 2800,14.0,,,Cochera,1285.7142857142858,Muy bajo,Chico,
Casa Quinta en VENTA Altos del Sauce,139000,Calle Francia 1300,1308.0,5.0,3.0,Casa,106.2691131498471,Alto,Muy grande,0.00382262996941896
VENTA DEPARTAMENTOS EN BLOQUE BARRIO EL POZO,125000,Manzana 16 0,222.0,15.0,8.0,Otro,563.063063063063,Medio,Muy grande,0.06756756756756757
CASA 2 DORMITORIOS Y PATIO VERDE A MTS PARQUE FED.,69000,Belgrano 4500,85.0,3.0,1.0,Casa,811.7647058823529,Bajo,Mediano,0.03529411764705882
LOCAL COMERCIAL A 100 MTS DE PEATONAL,165000,25 de Mayo 2300,107.91,,3.0,Local,1529.0519877675843,Alto,Mediano,
Dpto 1 dormi + amenities a 100m de peatonal,100000,Hipólito Yrigoyen 2700,53.16,2.0,1.0,Departamento,1881.1136192626036,Medio,Chico,0.03762227238525207
Dpto en Desarrollo entrega y financiación 1y3 dorm,110000,Velez Sarsfield 3300,48.32,2.0,1.0,Departamento,2276.4900662251657,Medio,Chico,0.041390728476821195
Dpto de 2 dormitorios a una cuadra de Aristóbulo,25000,Los Cedros 2800,66.12,3.0,1.0,Departamento,378.1004234724743,Muy bajo,Mediano,0.04537205081669691
SE VENDE DEPTO 3 DORM + COCHERA EN SANTA FE,70000,Pedro Centeno 2100,61.0,4.0,1.0,Departamento,1147.5409836065573,Bajo,Chico,0.06557377049180328
Venta dpto Pilay adjudicado con Posesión,27000,Urquiza 1000,50.0,2.0,1.0,Departamento,540.0,Muy bajo,Chico,0.04
"Quinta con SUM, vestuarios, quincho. Arroyo Leyes",125000,Servidumbre de Paso los Cedros 0,136.0,4.0,2.0,Quinta,919.1176470588235,Medio,Grande,0.029411764705882353
Casa en Venta en Los Molinos,190000,21 Manzana 50 0,320.0,7.0,2.0,Casa,593.75,Alto,Muy grande,0.021875
Casa quinta en Recreo con financiación,40000,Juan Pablo Primero 1600,480.0,2.0,1.0,Casa,83.33333333333333,Muy bajo,Muy grande,0.004166666666666667
"SE VENDE CASA 2 DORM, COCHERA Y PATIO EN SANTA FE",53000,Javier de la Rosa 2200,195.0,3.0,2.0,Casa,271.79487179487177,Bajo,Grande,0.015384615384615385
VENTA DEPARTAMENTO 1 DORMITORIO B° CANDIOTI,52000,República de Siria 3700,36.0,2.0,1.0,Departamento,1444.4444444444443,Bajo,Chico,0.05555555555555555
SOFIA IV VENTA OFICINA CÉNTRICA,110000,La Rioja 2400,82.0,,1.0,Oficina,1341.4634146341464,Medio,Mediano,
SOFIA X Bv. Galvez 1471 - VENTA SEMIPISO 140 m2,350000,Boulevard Gálvez 1400,140.0,3.0,2.0,Otro,2500.0,Alto,Grande,0.02142857142857143
"Venta de dpto de  1, dormitorio - Candiotti Sur",80000,Sarmiento 2700,50.0,2.0,1.0,Departamento,1600.0,Medio,Chico,0.04
Venta de dptos  2  dormitorios - Candiotti Sur,185000,Sarmiento 2700,100.0,3.0,2.0,Otro,1850.0,Alto,Mediano,0.03
Venta Casa de 4 dormitorios con piscina -Colastiné,195000,Calle los Damascos 7200,1210.0,8.0,3.0,Casa,161.15702479338842,Alto,Muy grande,0.006611570247933884
Venta Hermosa Casa Santo Tomé cercana al puente,140000,Arenales 1300,145.0,4.0,1.0,Casa,965.5172413793103,Alto,Grande,0.027586206896551724
Venta Casa de 4 dorm. patio y cochera a mts de Bv.,50000,Centenera 4000,160.0,5.0,2.0,Casa,312.5,Bajo,Grande,0.03125
VENTA SEMIPISO  1 DORM SEMIAMOBLADO ENTRE BV SAUCE,77000,Gobernador Vera 3200,60.0,2.0,1.0,Otro,1283.3333333333333,Medio,Chico,0.03333333333333333
VENTA CASA A REFORMAR A MTROS DE AV. LUJAN S. TOME,42000,Derqui 2200,144.48,6.0,1.0,Casa,290.69767441860466,Muy bajo,Grande,0.04152823920265781
HERMOSA CASA A LA VENTA EN BARRIO SUR,240000,Urquiza 1100,280.0,7.0,3.0,Casa,857.1428571428571,Alto,Muy grande,0.025
DEPARTAMENTO 2 DORMITORIOS CON COCHERA,52000,Lavalle 7100,53.5,4.0,1.0,Departamento,971.9626168224299,Bajo,Chico,0.07476635514018691
VENTA CASA DE 3 DORMITORIOS EN ALTOS DEL VALLE,41000,Las Acacias 10500,243.0,5.0,2.0,Casa,168.72427983539094,Muy bajo,Muy grande,0.0205761316872428
Hermosa Casa de 3 Dorm. Jardín y Patio Verde,133000,Ricardo Aldao 3000,263.0,6.0,2.0,Casa,505.7034220532319,Alto,Muy grande,0.022813688212927757
"CASA EN JARDINES DE LA COSTA ,ARROYO LEYES",118000,Quebracho Colorado y Lasa Torcazas 0,800.0,7.0,3.0,Casa,147.5,Medio,Muy grande,0.00875
Dpto de 1 Dorm. en construcción a 1 cuadra de Bv,120000,Velez Sarsfield 3300,48.32,2.0,1.0,Departamento,2483.4437086092717,Medio,Chico,0.041390728476821195
GRAN PROPIEDAD SOBRE AV. BLAS PARERA,140000,Avenida Blas Parera 6000,408.0,,1.0,Otro,343.1372549019608,Alto,Muy grande,
VENTA SEMIPISO EN POZO 1 DORMIT. SOBRE AV. FREYRE,66000,Avenida Gobernador Freyre 2700,50.0,2.0,1.0,Otro,1320.0,Bajo,Chico,0.04
Propiedad en VENTA 4 dorm y cochera Gaboto al 2500,88000,Gaboto 2500,201.0,7.0,2.0,Cochera,437.81094527363183,Medio,Grande,0.03482587064676617
SE VENDE MONO AMBIENTE AMPLIO EN CANDIOTI SUR,57000,Ituzaingó 1800,38.0,1.0,1.0,Otro,1500.0,Bajo,Chico,0.02631578947368421
VENTA CASA A REFACCIONAR A 200 MTS DE GRAL PAZ,39000,Javier de la Rosa 1300,133.0,3.0,1.0,Casa,293.23308270676694,Muy bajo,Grande,0.022556390977443608
DEPTO PREMIUM 1 DORM CON GRAN BALCÓN,100000,Juan de Garay 2400,91.89,4.0,1.0,Departamento,1088.2576994232234,Medio,Mediano,0.04353030797692894
CASA A REFACCIONAR CON GRAN TERRENO PARQUE FEDERAL,125000,Belgrano 4400,353.0,6.0,1.0,Casa,354.10764872521247,Medio,Muy grande,0.0169971671388102
"VENTA CASA CON AMPLIO TERRENO, PILETA Y GALPÓN",82000,Maciel 1800,1896.0,7.0,2.0,Casa,43.24894514767932,Medio,Muy grande,0.003691983122362869
Venta Salón Comercial + 3 Deptos - Av. Blas Parera,240000,Misiones 6000,859.0,,,Salón,279.39464493597205,Alto,Muy grande,
"Casa 2 dormitorios, cocheras, patio, zona norte",30000,Florencio Fernández 5900,200.0,5.0,2.0,Casa,150.0,Muy bajo,Grande,0.025
CASA APTA CREDITO HIPOTECARIO ZONA NORTE !,65000,Beruti 5400,167.0,4.0,1.0,Casa,389.2215568862275,Bajo,Grande,0.023952095808383235
SE VENDE COCHERA CENTRICA EVA PERON Y RIVADAVIA,6300,Eva Peron 2400,12.53,,,Cochera,502.7932960893855,Muy bajo,Chico,
1 dormitorio en construcción Torre Julia,159000,9 de Julio 2600,66.54,2.0,1.0,Otro,2389.5401262398555,Alto,Mediano,0.030057108506161705
Casa mas terreno ideal para inversión,39000,3 de Febrero 1600,948.0,5.0,1.0,Casa,41.139240506329116,Muy bajo,Muy grande,0.005274261603375527
VENTA CASA 2 DORM C/COCHERA SOBRE AV. 7 DE MARZO,58000,7 de Marzo 1900,185.0,4.0,1.0,Casa,313.5135135135135,Bajo,Grande,0.021621621621621623
VENTA CASA 2 DORM A MEDIA CUADRA DE AV BLAS PARERA,35000,Mendez 5600,146.0,4.0,1.0,Casa,239.72602739726028,Muy bajo,Grande,0.0273972602739726
Se vende Departamento 2 dormitorios Celestino XVI,110000,4 de Enero 2700,70.0,3.0,1.0,Departamento,1571.4285714285713,Medio,Mediano,0.04285714285714286
VENTA SEMIPISO DOS DORMITORIOS EN TORRE LYON,125000,Catamarca 3100,80.0,4.0,2.0,Otro,1562.5,Medio,Mediano,0.05
CAM100 DPTO PREMIUM 1 DORM CON INCREIBLES VISTAS,149000,Alvear 2600,54.0,2.0,1.0,Departamento,2759.259259259259,Alto,Chico,0.037037037037037035
"Casa IMPECABLE en venta 2 dormis, patio y cochera",110000,Calle Hipólito Irigoyen 2800,114.0,5.0,1.0,Casa,964.9122807017544,Medio,Grande,0.043859649122807015
Depto de categoría en venta de 2 dormis y 2 baños,160000,25 de Mayo 2300,85.0,4.0,2.0,Departamento,1882.3529411764705,Alto,Mediano,0.047058823529411764
SE VENDE EXCELENTE PROPIEDAD CENTRICA,110000,Avenida del Trabajo 1700,214.83,6.0,3.0,Otro,512.0327700972862,Medio,Muy grande,0.027929060187124703
PLANTA ALTA 2 Dorm.  |  Barrio Roma,60000,San José 2600,63.85,3.0,1.0,Otro,939.7024275646045,Bajo,Mediano,0.04698512137823022
Dpto amplio 2 dormitorios a la venta,65000,Mendoza 3600,90.0,3.0,1.0,Departamento,722.2222222222222,Bajo,Mediano,0.03333333333333333
VENTA DPTO PILAY 2 DORM. ADJUD/ ENTREGA FINES 2025,67000,Belgrano 4700,73.0,4.0,1.0,Departamento,917.8082191780821,Bajo,Mediano,0.0547945205479452
CASA DE 3 DORMITORIOS COCHERA Y PATIO EN VENTA,79000,Estanislao Zeballos 2900,117.0,6.0,2.0,Casa,675.2136752136752,Medio,Grande,0.05128205128205128
Planta alta en venta de 3 dormitorios y 2 baños,95000,Uruguay 2700,101.0,5.0,2.0,Otro,940.5940594059406,Medio,Mediano,0.04950495049504951
PROPIEDAD UBICADA EN AV. FACUNDO ZUVIRIA 7200,65000,Facundo Zuviria 7200,170.0,4.0,3.0,Otro,382.3529411764706,Bajo,Grande,0.023529411764705882
Se vende casa con patio y garaje en Bª Fomento,152000,Juan del Campillo 2400,90.0,5.0,1.0,Casa,1688.888888888889,Alto,Mediano,0.05555555555555555
"Casa PH Interna, Barrio Sur, 3 Dormitorios",72000,Francia 1300,108.56,5.0,2.0,Casa,663.2277081798084,Bajo,Mediano,0.04605747973470892
Se vende casa en Altos del Valle,70000,Los Pinos 2700,395.0,5.0,1.0,Casa,177.21518987341773,Bajo,Muy grande,0.012658227848101266
Dpto de 1 dormitorio en planta baja en venta,50000,Uruguay 2700,58.0,3.0,1.0,Departamento,862.0689655172414,Bajo,Chico,0.05172413793103448
Casa/consultorio 3 habitaciones y cochera en venta,100000,9 de Julio 1200,118.0,5.0,1.0,Casa,847.457627118644,Medio,Grande,0.0423728813559322
SE VENDE GRAN FONDO DE COMERCIO SEX SHOP,180000,25 de Mayo 2200,160.0,,2.0,Otro,1125.0,Alto,Grande,
VENTA CASA EN ARROYO LEYES KM.13,105000,Los Ciruelos 2600,165.0,4.0,1.0,Casa,636.3636363636364,Medio,Grande,0.024242424242424242
VENTA DEPARTAMENTO PLAN PILAY  DOS DORMITORIOS,65000,Entre Boulevares 0,73.0,3.0,1.0,Departamento,890.4109589041096,Bajo,Mediano,0.0410958904109589
"Venta Gran Casa de 4 dormitorios, patio y pileta",195000,Urquiza 3900,259.0,10.0,2.0,Casa,752.8957528957529,Alto,Muy grande,0.03861003861003861
Casa excelente ubicación,78000,Belgrano 1700,148.0,3.0,2.0,Casa,527.027027027027,Medio,Grande,0.02027027027027027
Dpto 2 dorm. con gran terraza propia. Zona Centro,160000,Rivadavia 2700,163.0,1.0,2.0,Departamento,981.5950920245399,Alto,Grande,0.006134969325153374
Dpto de 1 dorm. Ideal Inversion. Zona Centro,94500,Rivadavia 2700,53.0,1.0,1.0,Departamento,1783.0188679245282,Medio,Chico,0.018867924528301886
Depto de 2 dorm. en desarrollo -  Excelente zona.,121800,San Lorenzo 2700,66.0,3.0,1.0,Departamento,1845.4545454545455,Medio,Mediano,0.045454545454545456
Venta Cochera en desarrollo Excelente zona,12000,San Lorenzo 2700,18.0,3.0,1.0,Cochera,666.6666666666666,Muy bajo,Chico,0.16666666666666666
Dpto de 1 dorm. Ideal Inversion. Zona Centro,95000,Rivadavia 2700,49.0,1.0,1.0,Departamento,1938.7755102040817,Medio,Chico,0.02040816326530612
Venta Monoambiente en pleno Centro,54000,1° de Mayo 1800,32.0,1.0,1.0,Otro,1687.5,Bajo,Chico,0.03125
VENTA INTERNO 2 DORMITORIOS,40000,Entre Rios 3600,57.0,3.0,1.0,Otro,701.7543859649123,Muy bajo,Chico,0.05263157894736842
"Se vende casa 3 dormitorios, cochera y patio.",190000,Santiago del Estero 3500,239.0,6.0,2.0,Casa,794.979079497908,Alto,Muy grande,0.02510460251046025
Venta - dpto 2D - OPORTUNIDAD a mts de Blas Parera,16000,Avenida Blas Parera 7300,45.0,4.0,1.0,Departamento,355.55555555555554,Muy bajo,Chico,0.08888888888888889
VENTA DPTO 2 DORM. c/ COCHERA,300000,Bv. Pellegrini 2700,90.0,4.0,2.0,Departamento,3333.3333333333335,Alto,Mediano,0.044444444444444446
AMPLIO INTERNO EN PLANTA ALTA - CENTRO DE SANTA FE,80000,San Luis 2700,184.0,7.0,2.0,Otro,434.7826086956522,Medio,Grande,0.03804347826086957
DEPARTAMENTO EN BOULEVARD PELLEGRINI,85000,Boulevard Pellegrini 2900,76.0,3.0,1.0,Departamento,1118.421052631579,Medio,Mediano,0.039473684210526314
"CASA 3 DORM, COCHERA , PLENO CENTRO Y CON PILETA",180000,Derqui 2100,380.0,3.0,3.0,Casa,473.6842105263158,Alto,Muy grande,0.007894736842105263
DEPTO DE 1 DORMITORIO A UNA CUADRA DE BV. GÁLVEZ,95000,Velez Sarsfield 3300,48.32,2.0,1.0,Departamento,1966.0596026490066,Medio,Chico,0.041390728476821195
Local comercial y casa sobre Av. Freyre 2500,240000,Avenida Freyre 2500,495.0,,3.0,Casa,484.8484848484849,Alto,Muy grande,
VENTA TORRE SAKURA-EN POZO S/BOULEVARD DPTO 1 DORM,110300,Boulevard Pellegrini 2800,47.0,2.0,1.0,Departamento,2346.808510638298,Medio,Chico,0.0425531914893617
VENTA TORRE SAKURA-EN POZO S/BOULEVARD DPTO 1 DORM,107200,Boulevard Pellegrini 2800,47.0,2.0,1.0,Departamento,2280.851063829787,Medio,Chico,0.0425531914893617
VENTA LOCAL COMERCIAL SOBRE BOULEVARD-TORRE SAKURA,302800,Boulevard Pellegrini 2800,109.0,,,Local,2777.9816513761466,Alto,Mediano,
VENTA GRAN GALPÓN! 760 m2 cub. y 860 m2 de terreno,450000,Las Heras 4600,760.0,,1.0,Terreno,592.1052631578947,Alto,Muy grande,
VENTA TORRE SAKURA- EN POZO-SOBRE BOULEVARD 2 DORM,255100,Boulevard Pellegrini 2800,81.34,3.0,2.0,Otro,3136.21834275879,Alto,Mediano,0.036882222768625524
VENTA - DEPARTAMENTO 1 AMBIENTE CON BALCON,74970,Rivadavia 2700,43.0,1.0,1.0,Departamento,1743.4883720930231,Bajo,Chico,0.023255813953488372
VENTA - DEPARTAMENTO MONOAMB - IDEAL 1ra INVERSION,58905,Rivadavia 2700,33.0,1.0,1.0,Departamento,1785.0,Bajo,Chico,0.030303030303030304
VENTA - DPTO 1 DORMITORIO CON BALCON DE 3X3,94100,Rivadavia 2700,54.0,1.0,1.0,Departamento,1742.5925925925926,Medio,Chico,0.018518518518518517
"EN VENTA CASA COLONIA SAN JOSE, IMPORTANTE TERRENO",50000,Francisco Ponzio 300,432.0,4.0,1.0,Casa,115.74074074074075,Bajo,Muy grande,0.009259259259259259
CASA QUINTA DE DOS DORMITORIOS Y PISCINA,70000,España 1000,444.0,3.0,1.0,Casa,157.65765765765767,Bajo,Muy grande,0.006756756756756757
Casa Dúplex en B° Sgto. Cabral 2 dorm y cochera,73000,Ruperto Godoy 2000,88.54,3.0,1.0,Casa,824.4861079737971,Bajo,Mediano,0.0338829907386492
REMAX VENDE CASA DOS DORMITORIOS CON PATIO,43000,Castelli 4400,120.0,3.0,1.0,Casa,358.3333333333333,Muy bajo,Grande,0.025
VENTA SEMIPISO 107 m2 VISTA PUERTO 2 DORM. 2 BAÑOS,280000,La Rioja 2400,107.0,3.0,2.0,Otro,2616.822429906542,Alto,Mediano,0.028037383177570093
PISO EXCLUSIVO DE 2 DORMITORIOS SOBRE AVENIDA,56000,Avenida General Paz 7700,52.0,3.0,1.0,Otro,1076.923076923077,Bajo,Chico,0.057692307692307696
VENTA CASA 3 DORMITORIOS BARRIO CHALET,48000,San José 900,140.0,6.0,1.0,Casa,342.85714285714283,Muy bajo,Grande,0.04285714285714286
VENTA CASA INTERNA EN CAFFERATA ZONA NORTE,19000,Cafferata 8300,200.0,4.0,1.0,Casa,95.0,Muy bajo,Grande,0.02
VENTA CASA 2 DORMITORIOS Y OFICINA SANTA FE,75000,4 de Enero 5600,133.0,8.0,2.0,Casa,563.9097744360902,Bajo,Grande,0.06015037593984962
